GRID_TYPE,GAME_ID,GAME_EVENT_ID,PLAYER_ID,PLAYER_NAME,TEAM_ID,TEAM_NAME,PERIOD,MINUTES_REMAINING,SECONDS_REMAINING,EVENT_TYPE,ACTION_TYPE,SHOT_TYPE,SHOT_ZONE_BASIC,SHOT_ZONE_AREA,SHOT_ZONE_RANGE,SHOT_DISTANCE,LOC_X,LOC_Y,SHOT_ATTEMPTED_FLAG,SHOT_MADE_FLAG,GAME_DATE,HTM,VTM
Shot Chart Detail,0020100672,220,2199,Tyson Chandler,1610612741,Chicago Bulls,3,7,54,Made Shot,Tip Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,1,20020203,POR,CHI
Shot Chart Detail,0020100672,243,2199,Tyson Chandler,1610612741,Chicago Bulls,3,5,54,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,0,20020203,POR,CHI
Shot Chart Detail,0020100672,266,2199,Tyson Chandler,1610612741,Chicago Bulls,3,3,15,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,1,20020203,POR,CHI
Shot Chart Detail,0020100691,3,2199,Tyson Chandler,1610612741,Chicago Bulls,1,11,31,Missed Shot,Tip Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,0,20020206,LAL,CHI
Shot Chart Detail,0020100691,5,2199,Tyson Chandler,1610612741,Chicago Bulls,1,11,29,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,1,20020206,LAL,CHI
Shot Chart Detail,0020100691,19,2199,Tyson Chandler,1610612741,Chicago Bulls,1,10,9,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,1,20020206,LAL,CHI
Shot Chart Detail,0020100691,27,2199,Tyson Chandler,1610612741,Chicago Bulls,1,8,55,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,0,20020206,LAL,CHI
Shot Chart Detail,0020100691,43,2199,Tyson Chandler,1610612741,Chicago Bulls,1,6,40,Missed Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Left Side(L),8-16 ft.,9,-63,76,1,0,20020206,LAL,CHI
Shot Chart Detail,0020100691,220,2199,Tyson Chandler,1610612741,Chicago Bulls,2,0,52,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,1,20020206,LAL,CHI
Shot Chart Detail,0020100691,240,2199,Tyson Chandler,1610612741,Chicago Bulls,3,11,14,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,0,20020206,LAL,CHI
Shot Chart Detail,0020100703,8,2199,Tyson Chandler,1610612741,Chicago Bulls,1,11,11,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,0,20020212,CHI,MIL
Shot Chart Detail,0020100703,242,2199,Tyson Chandler,1610612741,Chicago Bulls,3,9,11,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,0,20020212,CHI,MIL
Shot Chart Detail,0020100703,250,2199,Tyson Chandler,1610612741,Chicago Bulls,3,8,9,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,0,20020212,CHI,MIL
Shot Chart Detail,0020100709,16,2199,Tyson Chandler,1610612741,Chicago Bulls,1,10,13,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,0,20020213,CHH,CHI
Shot Chart Detail,0020100709,60,2199,Tyson Chandler,1610612741,Chicago Bulls,1,6,53,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-14,18,1,1,20020213,CHH,CHI
Shot Chart Detail,0020100709,43,2199,Tyson Chandler,1610612741,Chicago Bulls,1,6,53,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,0,20020213,CHH,CHI
Shot Chart Detail,0020100709,57,2199,Tyson Chandler,1610612741,Chicago Bulls,1,6,34,Made Shot,Follow Up Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,1,20020213,CHH,CHI
Shot Chart Detail,0020100709,279,2199,Tyson Chandler,1610612741,Chicago Bulls,3,9,14,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,0,20020213,CHH,CHI
Shot Chart Detail,0020100726,14,2199,Tyson Chandler,1610612741,Chicago Bulls,1,10,21,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,1,20020215,CHI,NJN
Shot Chart Detail,0020100726,183,2199,Tyson Chandler,1610612741,Chicago Bulls,2,3,6,Made Shot,Follow Up Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,1,20020215,CHI,NJN
Shot Chart Detail,0020100732,5,2199,Tyson Chandler,1610612741,Chicago Bulls,1,11,14,Made Shot,Follow Up Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,1,20020216,CHI,CLE
Shot Chart Detail,0020100732,11,2199,Tyson Chandler,1610612741,Chicago Bulls,1,10,48,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,14,-143,26,1,0,20020216,CHI,CLE
Shot Chart Detail,0020100732,240,2199,Tyson Chandler,1610612741,Chicago Bulls,3,10,43,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),16-24 ft.,16,159,36,1,1,20020216,CHI,CLE
Shot Chart Detail,0020100732,243,2199,Tyson Chandler,1610612741,Chicago Bulls,3,10,17,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,0,20020216,CHI,CLE
Shot Chart Detail,0020100732,248,2199,Tyson Chandler,1610612741,Chicago Bulls,3,9,47,Made Shot,Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,1,20020216,CHI,CLE
Shot Chart Detail,0020100732,282,2199,Tyson Chandler,1610612741,Chicago Bulls,3,6,24,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,0,20020216,CHI,CLE
Shot Chart Detail,0020100732,285,2199,Tyson Chandler,1610612741,Chicago Bulls,3,6,12,Made Shot,Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,1,20020216,CHI,CLE
Shot Chart Detail,0020100749,30,2199,Tyson Chandler,1610612741,Chicago Bulls,1,8,27,Made Shot,Alley Oop Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,1,20020218,MIA,CHI
Shot Chart Detail,0020100749,61,2199,Tyson Chandler,1610612741,Chicago Bulls,1,4,34,Made Shot,Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,1,20020218,MIA,CHI
Shot Chart Detail,0020100749,260,2199,Tyson Chandler,1610612741,Chicago Bulls,3,9,42,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,14,-147,15,1,0,20020218,MIA,CHI
Shot Chart Detail,0020100749,376,2199,Tyson Chandler,1610612741,Chicago Bulls,4,7,55,Made Shot,Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,1,20020218,MIA,CHI
Shot Chart Detail,0020100749,391,2199,Tyson Chandler,1610612741,Chicago Bulls,4,6,5,Made Shot,Hook Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,3,38,1,1,20020218,MIA,CHI
Shot Chart Detail,0020100764,19,2199,Tyson Chandler,1610612741,Chicago Bulls,1,9,41,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,13,-134,19,1,1,20020220,CHI,NYK
Shot Chart Detail,0020100764,22,2199,Tyson Chandler,1610612741,Chicago Bulls,1,9,2,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,0,20020220,CHI,NYK
Shot Chart Detail,0020100764,23,2199,Tyson Chandler,1610612741,Chicago Bulls,1,9,1,Missed Shot,Tip Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,0,20020220,CHI,NYK
Shot Chart Detail,0020100764,38,2199,Tyson Chandler,1610612741,Chicago Bulls,1,7,43,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,0,20020220,CHI,NYK
Shot Chart Detail,0020100764,113,2199,Tyson Chandler,1610612741,Chicago Bulls,2,11,44,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),16-24 ft.,17,174,30,1,0,20020220,CHI,NYK
Shot Chart Detail,0020100764,168,2199,Tyson Chandler,1610612741,Chicago Bulls,2,6,3,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),16-24 ft.,16,-162,19,1,0,20020220,CHI,NYK
Shot Chart Detail,0020100764,194,2199,Tyson Chandler,1610612741,Chicago Bulls,2,3,8,Missed Shot,Tip Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,0,20020220,CHI,NYK
Shot Chart Detail,0020100764,257,2199,Tyson Chandler,1610612741,Chicago Bulls,3,9,49,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,14,-143,-2,1,1,20020220,CHI,NYK
Shot Chart Detail,0020100764,267,2199,Tyson Chandler,1610612741,Chicago Bulls,3,8,33,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,1,20020220,CHI,NYK
Shot Chart Detail,0020100764,364,2199,Tyson Chandler,1610612741,Chicago Bulls,4,10,29,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,0,20020220,CHI,NYK
Shot Chart Detail,0020100779,22,2199,Tyson Chandler,1610612741,Chicago Bulls,1,8,38,Made Shot,Slam Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,1,20020222,CHI,PHX
Shot Chart Detail,0020100779,30,2199,Tyson Chandler,1610612741,Chicago Bulls,1,7,8,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,10,104,4,1,0,20020222,CHI,PHX
Shot Chart Detail,0020100779,35,2199,Tyson Chandler,1610612741,Chicago Bulls,1,7,3,Made Shot,Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,1,20020222,CHI,PHX
Shot Chart Detail,0020100779,44,2199,Tyson Chandler,1610612741,Chicago Bulls,1,5,42,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,0,20020222,CHI,PHX
Shot Chart Detail,0020100779,57,2199,Tyson Chandler,1610612741,Chicago Bulls,1,4,27,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Center(C),16-24 ft.,16,-20,160,1,1,20020222,CHI,PHX
Shot Chart Detail,0020100779,192,2199,Tyson Chandler,1610612741,Chicago Bulls,2,0,23,Made Shot,Alley Oop Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,1,20020222,CHI,PHX
Shot Chart Detail,0020100779,205,2199,Tyson Chandler,1610612741,Chicago Bulls,3,11,35,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,0,20020222,CHI,PHX
Shot Chart Detail,0020100779,236,2199,Tyson Chandler,1610612741,Chicago Bulls,3,7,3,Missed Shot,Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,0,20020222,CHI,PHX
Shot Chart Detail,0020100779,269,2199,Tyson Chandler,1610612741,Chicago Bulls,3,4,0,Missed Shot,Tip Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,0,20020222,CHI,PHX
Shot Chart Detail,0020100779,309,2199,Tyson Chandler,1610612741,Chicago Bulls,3,0,2,Made Shot,Follow Up Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,1,20020222,CHI,PHX
Shot Chart Detail,0020100779,363,2199,Tyson Chandler,1610612741,Chicago Bulls,4,5,28,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,1,20020222,CHI,PHX
Shot Chart Detail,0020100786,19,2199,Tyson Chandler,1610612741,Chicago Bulls,1,10,16,Made Shot,Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,1,20020223,CHI,GSW
Shot Chart Detail,0020100786,35,2199,Tyson Chandler,1610612741,Chicago Bulls,1,8,10,Made Shot,Turnaround Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,11,-117,23,1,1,20020223,CHI,GSW
Shot Chart Detail,0020100786,45,2199,Tyson Chandler,1610612741,Chicago Bulls,1,7,1,Made Shot,Alley Oop Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,1,20020223,CHI,GSW
Shot Chart Detail,0020100786,55,2199,Tyson Chandler,1610612741,Chicago Bulls,1,6,23,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,0,20020223,CHI,GSW
Shot Chart Detail,0020100786,74,2199,Tyson Chandler,1610612741,Chicago Bulls,1,4,51,Made Shot,Alley Oop Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,1,20020223,CHI,GSW
Shot Chart Detail,0020100786,251,2199,Tyson Chandler,1610612741,Chicago Bulls,3,10,40,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,1,20020223,CHI,GSW
Shot Chart Detail,0020100804,6,2199,Tyson Chandler,1610612741,Chicago Bulls,1,10,49,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,0,20020226,CHI,ORL
Shot Chart Detail,0020100804,17,2199,Tyson Chandler,1610612741,Chicago Bulls,1,9,25,Made Shot,Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,1,20020226,CHI,ORL
Shot Chart Detail,0020100804,143,2199,Tyson Chandler,1610612741,Chicago Bulls,2,7,28,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),16-24 ft.,16,167,-2,1,1,20020226,CHI,ORL
Shot Chart Detail,0020100804,194,2199,Tyson Chandler,1610612741,Chicago Bulls,2,1,10,Made Shot,Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,1,20020226,CHI,ORL
Shot Chart Detail,0020100804,244,2199,Tyson Chandler,1610612741,Chicago Bulls,3,8,11,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,0,20020226,CHI,ORL
Shot Chart Detail,0020100814,63,2199,Tyson Chandler,1610612741,Chicago Bulls,1,4,49,Made Shot,Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,1,20020227,DET,CHI
Shot Chart Detail,0020100814,203,2199,Tyson Chandler,1610612741,Chicago Bulls,2,0,58,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,1,20020227,DET,CHI
Shot Chart Detail,0020100814,227,2199,Tyson Chandler,1610612741,Chicago Bulls,3,10,4,Missed Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Left Side(L),8-16 ft.,8,-79,32,1,0,20020227,DET,CHI
Shot Chart Detail,0020100828,41,2199,Tyson Chandler,1610612741,Chicago Bulls,1,7,4,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,0,20020301,CHI,WAS
Shot Chart Detail,0020100828,49,2199,Tyson Chandler,1610612741,Chicago Bulls,1,5,50,Made Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,7,-44,63,1,1,20020301,CHI,WAS
Shot Chart Detail,0020100888,139,2199,Tyson Chandler,1610612741,Chicago Bulls,2,8,50,Made Shot,Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,1,20020309,CHI,SAS
Shot Chart Detail,0020100888,370,2199,Tyson Chandler,1610612741,Chicago Bulls,4,6,46,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,14,-149,-17,1,0,20020309,CHI,SAS
Shot Chart Detail,0020100888,400,2199,Tyson Chandler,1610612741,Chicago Bulls,4,3,36,Made Shot,Running Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,1,20020309,CHI,SAS
Shot Chart Detail,0020100888,423,2199,Tyson Chandler,1610612741,Chicago Bulls,4,1,47,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,9,83,40,1,0,20020309,CHI,SAS
Shot Chart Detail,0020100904,162,2199,Tyson Chandler,1610612741,Chicago Bulls,2,6,51,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,1,20020311,CHI,SAC
Shot Chart Detail,0020100904,174,2199,Tyson Chandler,1610612741,Chicago Bulls,2,5,34,Missed Shot,Tip Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,0,20020311,CHI,SAC
Shot Chart Detail,0020100904,183,2199,Tyson Chandler,1610612741,Chicago Bulls,2,4,9,Made Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,7,16,70,1,1,20020311,CHI,SAC
Shot Chart Detail,0020100904,294,2199,Tyson Chandler,1610612741,Chicago Bulls,3,4,18,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,1,20020311,CHI,SAC
Shot Chart Detail,0020100904,307,2199,Tyson Chandler,1610612741,Chicago Bulls,3,3,15,Made Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,7,-6,70,1,1,20020311,CHI,SAC
Shot Chart Detail,0020100904,373,2199,Tyson Chandler,1610612741,Chicago Bulls,4,8,30,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,1,20020311,CHI,SAC
Shot Chart Detail,0020100911,8,2199,Tyson Chandler,1610612741,Chicago Bulls,1,10,45,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,13,138,-19,1,0,20020312,MIL,CHI
Shot Chart Detail,0020100911,30,2199,Tyson Chandler,1610612741,Chicago Bulls,1,8,14,Missed Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5,-56,13,1,0,20020312,MIL,CHI
Shot Chart Detail,0020100911,38,2199,Tyson Chandler,1610612741,Chicago Bulls,1,7,58,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,14,-84,114,1,0,20020312,MIL,CHI
Shot Chart Detail,0020100911,44,2199,Tyson Chandler,1610612741,Chicago Bulls,1,7,1,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,0,20020312,MIL,CHI
Shot Chart Detail,0020100911,440,2199,Tyson Chandler,1610612741,Chicago Bulls,4,3,16,Made Shot,Hook Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,30,30,1,1,20020312,MIL,CHI
Shot Chart Detail,0020100911,472,2199,Tyson Chandler,1610612741,Chicago Bulls,4,0,13,Missed Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,6,51,34,1,0,20020312,MIL,CHI
Shot Chart Detail,0020100924,19,2199,Tyson Chandler,1610612741,Chicago Bulls,1,9,38,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,3,4,1,0,20020314,SAS,CHI
Shot Chart Detail,0020100924,210,2199,Tyson Chandler,1610612741,Chicago Bulls,2,4,38,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,3,4,1,1,20020314,SAS,CHI
Shot Chart Detail,0020100939,34,2199,Tyson Chandler,1610612741,Chicago Bulls,1,7,53,Made Shot,Alley Oop Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,1,20020316,HOU,CHI
Shot Chart Detail,0020100939,43,2199,Tyson Chandler,1610612741,Chicago Bulls,1,6,12,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,0,20020316,HOU,CHI
Shot Chart Detail,0020100939,61,2199,Tyson Chandler,1610612741,Chicago Bulls,1,4,22,Missed Shot,Jump Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,-16,26,1,0,20020316,HOU,CHI
Shot Chart Detail,0020100939,199,2199,Tyson Chandler,1610612741,Chicago Bulls,2,1,1,Missed Shot,Turnaround Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,14,-141,9,1,0,20020316,HOU,CHI
Shot Chart Detail,0020100961,55,2199,Tyson Chandler,1610612741,Chicago Bulls,1,6,10,Made Shot,Follow Up Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,1,20020319,CHI,ATL
Shot Chart Detail,0020100961,58,2199,Tyson Chandler,1610612741,Chicago Bulls,1,5,42,Made Shot,Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,1,20020319,CHI,ATL
Shot Chart Detail,0020100961,271,2199,Tyson Chandler,1610612741,Chicago Bulls,3,6,7,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,12,-122,0,1,0,20020319,CHI,ATL
Shot Chart Detail,0020100961,314,2199,Tyson Chandler,1610612741,Chicago Bulls,3,0,14,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,0,20020319,CHI,ATL
Shot Chart Detail,0020100961,357,2199,Tyson Chandler,1610612741,Chicago Bulls,4,7,27,Missed Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Right Side(R),8-16 ft.,8,47,76,1,0,20020319,CHI,ATL
Shot Chart Detail,0020100961,380,2199,Tyson Chandler,1610612741,Chicago Bulls,4,5,53,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,0,20020319,CHI,ATL
Shot Chart Detail,0020100961,387,2199,Tyson Chandler,1610612741,Chicago Bulls,4,5,2,Made Shot,Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,1,20020319,CHI,ATL
Shot Chart Detail,0020100961,425,2199,Tyson Chandler,1610612741,Chicago Bulls,4,1,37,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,0,20020319,CHI,ATL
Shot Chart Detail,0020100984,12,2199,Tyson Chandler,1610612741,Chicago Bulls,1,10,15,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,11,-115,0,1,1,20020322,CHI,POR
Shot Chart Detail,0020100984,28,2199,Tyson Chandler,1610612741,Chicago Bulls,1,7,43,Missed Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,6,-60,23,1,0,20020322,CHI,POR
Shot Chart Detail,0020100984,32,2199,Tyson Chandler,1610612741,Chicago Bulls,1,6,57,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,0,20020322,CHI,POR
Shot Chart Detail,0020100984,158,2199,Tyson Chandler,1610612741,Chicago Bulls,2,3,5,Missed Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,-23,40,1,0,20020322,CHI,POR
Shot Chart Detail,0020100984,196,2199,Tyson Chandler,1610612741,Chicago Bulls,3,10,41,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,8,-84,17,1,1,20020322,CHI,POR
Shot Chart Detail,0020100984,397,2199,Tyson Chandler,1610612741,Chicago Bulls,4,1,57,Made Shot,Reverse Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,1,20020322,CHI,POR
Shot Chart Detail,0020100987,9,2199,Tyson Chandler,1610612741,Chicago Bulls,1,10,42,Missed Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,-1,45,1,0,20020323,ATL,CHI
Shot Chart Detail,0020100987,21,2199,Tyson Chandler,1610612741,Chicago Bulls,1,9,29,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,0,20020323,ATL,CHI
Shot Chart Detail,0020100987,253,2199,Tyson Chandler,1610612741,Chicago Bulls,2,0,0,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,9,-96,-4,1,0,20020323,ATL,CHI
Shot Chart Detail,0020100987,301,2199,Tyson Chandler,1610612741,Chicago Bulls,3,6,55,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,0,20020323,ATL,CHI
Shot Chart Detail,0020100987,370,2199,Tyson Chandler,1610612741,Chicago Bulls,4,11,40,Made Shot,Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,1,20020323,ATL,CHI
Shot Chart Detail,0020101010,100,2199,Tyson Chandler,1610612741,Chicago Bulls,1,0,51,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,0,20020326,ORL,CHI
Shot Chart Detail,0020101010,101,2199,Tyson Chandler,1610612741,Chicago Bulls,1,0,50,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,0,20020326,ORL,CHI
Shot Chart Detail,0020101010,103,2199,Tyson Chandler,1610612741,Chicago Bulls,1,0,49,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,0,20020326,ORL,CHI
Shot Chart Detail,0020101010,118,2199,Tyson Chandler,1610612741,Chicago Bulls,2,11,33,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,1,20020326,ORL,CHI
Shot Chart Detail,0020101010,163,2199,Tyson Chandler,1610612741,Chicago Bulls,2,9,11,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,0,20020326,ORL,CHI
Shot Chart Detail,0020101010,452,2199,Tyson Chandler,1610612741,Chicago Bulls,4,7,10,Missed Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Left Side(L),8-16 ft.,8,-65,51,1,0,20020326,ORL,CHI
