GRID_TYPE,GAME_ID,GAME_EVENT_ID,PLAYER_ID,PLAYER_NAME,TEAM_ID,TEAM_NAME,PERIOD,MINUTES_REMAINING,SECONDS_REMAINING,EVENT_TYPE,ACTION_TYPE,SHOT_TYPE,SHOT_ZONE_BASIC,SHOT_ZONE_AREA,SHOT_ZONE_RANGE,SHOT_DISTANCE,LOC_X,LOC_Y,SHOT_ATTEMPTED_FLAG,SHOT_MADE_FLAG,GAME_DATE,HTM,VTM
Shot Chart Detail,0021500158,111,2403,Nene,1610612764,Washington Wizards,1,1,27,Made Shot,Driving Bank Hook Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,6,56,26,1,1,20151117,WAS,MIL
Shot Chart Detail,0021500158,131,2403,Nene,1610612764,Washington Wizards,1,0,1,Missed Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,-17,46,1,0,20151117,WAS,MIL
Shot Chart Detail,0021500158,171,2403,Nene,1610612764,Washington Wizards,2,9,2,Missed Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5,-50,-6,1,0,20151117,WAS,MIL
Shot Chart Detail,0021500158,185,2403,Nene,1610612764,Washington Wizards,2,7,50,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Center(C),16-24 ft.,20,-19,200,1,0,20151117,WAS,MIL
Shot Chart Detail,0021500158,431,2403,Nene,1610612764,Washington Wizards,4,9,59,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,27,194,190,1,0,20151117,WAS,MIL
Shot Chart Detail,0021500158,448,2403,Nene,1610612764,Washington Wizards,4,8,29,Made Shot,Step Back Jump shot,2PT Field Goal,Mid-Range,Right Side(R),16-24 ft.,16,138,87,1,1,20151117,WAS,MIL
Shot Chart Detail,0021500192,79,2403,Nene,1610612764,Washington Wizards,1,1,12,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,15,119,101,1,1,20151121,DET,WAS
Shot Chart Detail,0021500192,84,2403,Nene,1610612764,Washington Wizards,1,0,22,Made Shot,Hook Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,-45,16,1,1,20151121,DET,WAS
Shot Chart Detail,0021500192,99,2403,Nene,1610612764,Washington Wizards,2,10,50,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,1,-1,1,1,20151121,DET,WAS
Shot Chart Detail,0021500192,133,2403,Nene,1610612764,Washington Wizards,2,7,56,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Center(C),8-16 ft.,13,-9,139,1,1,20151121,DET,WAS
Shot Chart Detail,0021500192,140,2403,Nene,1610612764,Washington Wizards,2,7,23,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,1,-11,1,1,20151121,DET,WAS
Shot Chart Detail,0021500192,156,2403,Nene,1610612764,Washington Wizards,2,6,25,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,-4,2,1,1,20151121,DET,WAS
Shot Chart Detail,0021500192,158,2403,Nene,1610612764,Washington Wizards,2,5,57,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,-1,-1,1,1,20151121,DET,WAS
Shot Chart Detail,0021500192,316,2403,Nene,1610612764,Washington Wizards,3,2,11,Made Shot,Driving Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,1,1,1,20151121,DET,WAS
Shot Chart Detail,0021500192,372,2403,Nene,1610612764,Washington Wizards,4,8,24,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,10,102,0,1,0,20151121,DET,WAS
Shot Chart Detail,0021500192,421,2403,Nene,1610612764,Washington Wizards,4,4,21,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,-4,-1,1,1,20151121,DET,WAS
Shot Chart Detail,0021500209,143,2403,Nene,1610612764,Washington Wizards,2,7,18,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),16-24 ft.,16,150,70,1,1,20151124,WAS,IND
Shot Chart Detail,0021500209,165,2403,Nene,1610612764,Washington Wizards,2,5,14,Made Shot,Driving Hook Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,24,36,1,1,20151124,WAS,IND
Shot Chart Detail,0021500209,414,2403,Nene,1610612764,Washington Wizards,4,9,56,Made Shot,Driving Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,1,1,1,20151124,WAS,IND
Shot Chart Detail,0021500215,83,2403,Nene,1610612764,Washington Wizards,1,2,31,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,25,13,1,1,20151125,CHA,WAS
Shot Chart Detail,0021500215,114,2403,Nene,1610612764,Washington Wizards,2,10,53,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),16-24 ft.,18,173,51,1,0,20151125,CHA,WAS
Shot Chart Detail,0021500215,134,2403,Nene,1610612764,Washington Wizards,2,8,55,Made Shot,Turnaround Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,8,87,11,1,1,20151125,CHA,WAS
Shot Chart Detail,0021500215,373,2403,Nene,1610612764,Washington Wizards,4,11,8,Missed Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,7,-63,47,1,0,20151125,CHA,WAS
Shot Chart Detail,0021500215,399,2403,Nene,1610612764,Washington Wizards,4,8,44,Missed Shot,Step Back Jump shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,18,-79,165,1,0,20151125,CHA,WAS
Shot Chart Detail,0021500215,413,2403,Nene,1610612764,Washington Wizards,4,7,42,Missed Shot,Jump Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,-22,31,1,0,20151125,CHA,WAS
Shot Chart Detail,0021500215,433,2403,Nene,1610612764,Washington Wizards,4,6,22,Missed Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,-2,46,1,0,20151125,CHA,WAS
Shot Chart Detail,0021500229,85,2403,Nene,1610612764,Washington Wizards,1,4,52,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,27,7,1,0,20151127,BOS,WAS
Shot Chart Detail,0021500527,167,2403,Nene,1610612764,Washington Wizards,2,10,58,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,17,61,160,1,1,20160106,WAS,CLE
Shot Chart Detail,0021500527,170,2403,Nene,1610612764,Washington Wizards,2,10,18,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,11,-114,11,1,0,20160106,WAS,CLE
Shot Chart Detail,0021500527,173,2403,Nene,1610612764,Washington Wizards,2,9,56,Made Shot,Driving Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,1,1,1,20160106,WAS,CLE
Shot Chart Detail,0021500527,412,2403,Nene,1610612764,Washington Wizards,4,11,45,Made Shot,Driving Reverse Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,-6,3,1,1,20160106,WAS,CLE
Shot Chart Detail,0021500540,167,2403,Nene,1610612764,Washington Wizards,2,9,5,Made Shot,Turnaround Hook Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,-1,43,1,1,20160108,WAS,TOR
Shot Chart Detail,0021500540,381,2403,Nene,1610612764,Washington Wizards,3,2,36,Made Shot,Cutting Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,1,1,1,20160108,WAS,TOR
Shot Chart Detail,0021500540,403,2403,Nene,1610612764,Washington Wizards,3,0,36,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,15,92,129,1,0,20160108,WAS,TOR
Shot Chart Detail,0021500540,406,2403,Nene,1610612764,Washington Wizards,3,0,8,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Center(C),16-24 ft.,19,-38,188,1,0,20160108,WAS,TOR
Shot Chart Detail,0021500540,438,2403,Nene,1610612764,Washington Wizards,4,9,37,Missed Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5,-50,18,1,0,20160108,WAS,TOR
Shot Chart Detail,0021500567,2,2403,Nene,1610612764,Washington Wizards,1,11,41,Made Shot,Turnaround Hook Shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,11,-110,-1,1,1,20160111,CHI,WAS
Shot Chart Detail,0021500567,4,2403,Nene,1610612764,Washington Wizards,1,11,15,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Center(C),16-24 ft.,19,24,193,1,0,20160111,CHI,WAS
Shot Chart Detail,0021500567,27,2403,Nene,1610612764,Washington Wizards,1,8,55,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),16-24 ft.,17,173,11,1,0,20160111,CHI,WAS
Shot Chart Detail,0021500567,38,2403,Nene,1610612764,Washington Wizards,1,8,8,Made Shot,Cutting Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,1,7,1,1,20160111,CHI,WAS
Shot Chart Detail,0021500567,175,2403,Nene,1610612764,Washington Wizards,2,7,53,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,15,-151,7,1,0,20160111,CHI,WAS
Shot Chart Detail,0021500567,217,2403,Nene,1610612764,Washington Wizards,2,4,22,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,14,125,77,1,0,20160111,CHI,WAS
Shot Chart Detail,0021500567,287,2403,Nene,1610612764,Washington Wizards,3,10,44,Made Shot,Cutting Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,1,1,1,20160111,CHI,WAS
Shot Chart Detail,0021500567,292,2403,Nene,1610612764,Washington Wizards,3,10,16,Made Shot,Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,1,1,1,20160111,CHI,WAS
Shot Chart Detail,0021500567,449,2403,Nene,1610612764,Washington Wizards,4,8,33,Made Shot,Cutting Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-3,10,1,1,20160111,CHI,WAS
Shot Chart Detail,0021500567,469,2403,Nene,1610612764,Washington Wizards,4,6,26,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-19,3,1,1,20160111,CHI,WAS
Shot Chart Detail,0021500567,513,2403,Nene,1610612764,Washington Wizards,4,2,49,Made Shot,Cutting Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-12,11,1,1,20160111,CHI,WAS
Shot Chart Detail,0021500578,3,2403,Nene,1610612764,Washington Wizards,1,11,37,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,4,-10,1,1,20160113,WAS,MIL
Shot Chart Detail,0021500578,19,2403,Nene,1610612764,Washington Wizards,1,9,46,Made Shot,Turnaround Hook Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,7,76,2,1,1,20160113,WAS,MIL
Shot Chart Detail,0021500578,136,2403,Nene,1610612764,Washington Wizards,2,9,14,Made Shot,Turnaround Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5,-52,28,1,1,20160113,WAS,MIL
Shot Chart Detail,0021500578,264,2403,Nene,1610612764,Washington Wizards,3,9,55,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,18,148,116,1,0,20160113,WAS,MIL
Shot Chart Detail,0021500578,397,2403,Nene,1610612764,Washington Wizards,4,10,45,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,4,-21,1,0,20160113,WAS,MIL
Shot Chart Detail,0021500578,442,2403,Nene,1610612764,Washington Wizards,4,8,6,Made Shot,Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-19,16,1,1,20160113,WAS,MIL
Shot Chart Detail,0021500578,449,2403,Nene,1610612764,Washington Wizards,4,6,57,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,16,128,106,1,1,20160113,WAS,MIL
Shot Chart Detail,0021500593,10,2403,Nene,1610612764,Washington Wizards,1,11,13,Made Shot,Driving Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,6,11,1,1,20160115,IND,WAS
Shot Chart Detail,0021500593,15,2403,Nene,1610612764,Washington Wizards,1,10,46,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Center(C),16-24 ft.,16,9,169,1,0,20160115,IND,WAS
Shot Chart Detail,0021500593,17,2403,Nene,1610612764,Washington Wizards,1,10,33,Missed Shot,Hook Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,40,28,1,0,20160115,IND,WAS
Shot Chart Detail,0021500593,39,2403,Nene,1610612764,Washington Wizards,1,8,3,Missed Shot,Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-16,-1,1,0,20160115,IND,WAS
Shot Chart Detail,0021500593,41,2403,Nene,1610612764,Washington Wizards,1,7,53,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,32,11,1,1,20160115,IND,WAS
Shot Chart Detail,0021500593,165,2403,Nene,1610612764,Washington Wizards,2,9,14,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,9,91,18,1,0,20160115,IND,WAS
Shot Chart Detail,0021500593,186,2403,Nene,1610612764,Washington Wizards,2,7,28,Made Shot,Putback Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-7,11,1,1,20160115,IND,WAS
Shot Chart Detail,0021500593,284,2403,Nene,1610612764,Washington Wizards,3,11,20,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Center(C),16-24 ft.,21,-6,210,1,0,20160115,IND,WAS
Shot Chart Detail,0021500593,290,2403,Nene,1610612764,Washington Wizards,3,10,52,Made Shot,Hook Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,7,-35,65,1,1,20160115,IND,WAS
Shot Chart Detail,0021500604,121,2403,Nene,1610612764,Washington Wizards,1,1,41,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,20,-156,136,1,0,20160116,WAS,BOS
Shot Chart Detail,0021500604,134,2403,Nene,1610612764,Washington Wizards,1,1,4,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,6,13,1,0,20160116,WAS,BOS
Shot Chart Detail,0021500604,177,2403,Nene,1610612764,Washington Wizards,2,10,8,Made Shot,Driving Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,1,1,1,20160116,WAS,BOS
Shot Chart Detail,0021500604,391,2403,Nene,1610612764,Washington Wizards,3,4,7,Made Shot,Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,1,1,1,20160116,WAS,BOS
Shot Chart Detail,0021500617,64,2403,Nene,1610612764,Washington Wizards,1,4,56,Made Shot,Cutting Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,-1,3,1,1,20160118,WAS,POR
Shot Chart Detail,0021500617,71,2403,Nene,1610612764,Washington Wizards,1,4,20,Made Shot,Turnaround Fadeaway shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,11,112,16,1,1,20160118,WAS,POR
Shot Chart Detail,0021500617,94,2403,Nene,1610612764,Washington Wizards,1,2,6,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,19,-101,169,1,0,20160118,WAS,POR
Shot Chart Detail,0021500617,108,2403,Nene,1610612764,Washington Wizards,1,0,41,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,14,-133,46,1,0,20160118,WAS,POR
Shot Chart Detail,0021500617,135,2403,Nene,1610612764,Washington Wizards,2,10,0,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,15,-138,75,1,1,20160118,WAS,POR
Shot Chart Detail,0021500617,139,2403,Nene,1610612764,Washington Wizards,2,9,2,Made Shot,Alley Oop Layup shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-12,11,1,1,20160118,WAS,POR
Shot Chart Detail,0021500630,2,2403,Nene,1610612764,Washington Wizards,1,11,39,Made Shot,Driving Hook Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5,-50,11,1,1,20160120,WAS,MIA
Shot Chart Detail,0021500630,8,2403,Nene,1610612764,Washington Wizards,1,10,30,Made Shot,Jump Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,33,13,1,1,20160120,WAS,MIA
Shot Chart Detail,0021500630,19,2403,Nene,1610612764,Washington Wizards,1,9,17,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,6,-1,1,0,20160120,WAS,MIA
Shot Chart Detail,0021500630,21,2403,Nene,1610612764,Washington Wizards,1,9,9,Made Shot,Cutting Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,1,1,1,20160120,WAS,MIA
Shot Chart Detail,0021500630,26,2403,Nene,1610612764,Washington Wizards,1,8,9,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Center(C),16-24 ft.,18,37,183,1,0,20160120,WAS,MIA
Shot Chart Detail,0021500630,111,2403,Nene,1610612764,Washington Wizards,2,11,36,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,20,146,144,1,1,20160120,WAS,MIA
Shot Chart Detail,0021500630,156,2403,Nene,1610612764,Washington Wizards,2,8,11,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,20,-1,1,0,20160120,WAS,MIA
Shot Chart Detail,0021500630,245,2403,Nene,1610612764,Washington Wizards,3,11,14,Made Shot,Driving Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,-4,7,1,1,20160120,WAS,MIA
Shot Chart Detail,0021500630,264,2403,Nene,1610612764,Washington Wizards,3,8,4,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,-7,-6,1,0,20160120,WAS,MIA
Shot Chart Detail,0021500630,266,2403,Nene,1610612764,Washington Wizards,3,8,3,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-9,-11,1,0,20160120,WAS,MIA
Shot Chart Detail,0021500630,281,2403,Nene,1610612764,Washington Wizards,3,6,40,Made Shot,Running Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,-6,-1,1,1,20160120,WAS,MIA
Shot Chart Detail,0021500630,303,2403,Nene,1610612764,Washington Wizards,3,4,53,Made Shot,Driving Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,1,1,1,20160120,WAS,MIA
Shot Chart Detail,0021500630,357,2403,Nene,1610612764,Washington Wizards,4,10,41,Missed Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,-43,0,1,0,20160120,WAS,MIA
Shot Chart Detail,0021500630,364,2403,Nene,1610612764,Washington Wizards,4,9,47,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Center(C),16-24 ft.,18,25,188,1,1,20160120,WAS,MIA
Shot Chart Detail,0021500630,373,2403,Nene,1610612764,Washington Wizards,4,8,33,Missed Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,14,63,126,1,0,20160120,WAS,MIA
Shot Chart Detail,0021500654,36,2403,Nene,1610612764,Washington Wizards,1,8,36,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,-4,8,1,1,20160218,WAS,UTA
Shot Chart Detail,0021500654,39,2403,Nene,1610612764,Washington Wizards,1,8,13,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Center(C),16-24 ft.,19,9,198,1,0,20160218,WAS,UTA
Shot Chart Detail,0021500654,46,2403,Nene,1610612764,Washington Wizards,1,7,22,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-17,-1,1,0,20160218,WAS,UTA
Shot Chart Detail,0021500654,69,2403,Nene,1610612764,Washington Wizards,1,6,4,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-9,8,1,1,20160218,WAS,UTA
Shot Chart Detail,0021500654,86,2403,Nene,1610612764,Washington Wizards,1,3,58,Made Shot,Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-22,13,1,1,20160218,WAS,UTA
Shot Chart Detail,0021500654,278,2403,Nene,1610612764,Washington Wizards,3,11,17,Made Shot,Turnaround Hook Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5,51,-1,1,1,20160218,WAS,UTA
Shot Chart Detail,0021500654,293,2403,Nene,1610612764,Washington Wizards,3,9,34,Made Shot,Driving Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,9,0,1,1,20160218,WAS,UTA
Shot Chart Detail,0021500654,300,2403,Nene,1610612764,Washington Wizards,3,8,57,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,20,92,183,1,1,20160218,WAS,UTA
Shot Chart Detail,0021500654,315,2403,Nene,1610612764,Washington Wizards,3,7,32,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,6,-1,1,0,20160218,WAS,UTA
Shot Chart Detail,0021500654,330,2403,Nene,1610612764,Washington Wizards,3,6,21,Made Shot,Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,1,1,1,20160218,WAS,UTA
Shot Chart Detail,0021500654,448,2403,Nene,1610612764,Washington Wizards,4,8,59,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,-4,8,1,0,20160218,WAS,UTA
Shot Chart Detail,0021500668,2,2403,Nene,1610612764,Washington Wizards,1,11,42,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,6,26,1,0,20160125,WAS,BOS
Shot Chart Detail,0021500668,14,2403,Nene,1610612764,Washington Wizards,1,9,50,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,16,112,124,1,0,20160125,WAS,BOS
Shot Chart Detail,0021500668,32,2403,Nene,1610612764,Washington Wizards,1,8,5,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),16-24 ft.,17,150,82,1,1,20160125,WAS,BOS
Shot Chart Detail,0021500668,132,2403,Nene,1610612764,Washington Wizards,2,11,21,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,14,140,43,1,0,20160125,WAS,BOS
Shot Chart Detail,0021500668,148,2403,Nene,1610612764,Washington Wizards,2,9,36,Made Shot,Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-14,13,1,1,20160125,WAS,BOS
Shot Chart Detail,0021500668,267,2403,Nene,1610612764,Washington Wizards,3,11,23,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,9,-94,23,1,0,20160125,WAS,BOS
Shot Chart Detail,0021500668,306,2403,Nene,1610612764,Washington Wizards,3,8,3,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Center(C),16-24 ft.,18,-7,185,1,1,20160125,WAS,BOS
Shot Chart Detail,0021500668,314,2403,Nene,1610612764,Washington Wizards,3,6,38,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),16-24 ft.,19,177,75,1,0,20160125,WAS,BOS
Shot Chart Detail,0021500668,415,2403,Nene,1610612764,Washington Wizards,4,11,9,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,16,122,115,1,0,20160125,WAS,BOS
Shot Chart Detail,0021500680,4,2403,Nene,1610612764,Washington Wizards,1,10,59,Made Shot,Driving Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,1,1,1,20160126,TOR,WAS
Shot Chart Detail,0021500680,27,2403,Nene,1610612764,Washington Wizards,1,8,54,Made Shot,Driving Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,19,7,1,1,20160126,TOR,WAS
Shot Chart Detail,0021500680,32,2403,Nene,1610612764,Washington Wizards,1,7,52,Missed Shot,Turnaround Hook Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5,50,23,1,0,20160126,TOR,WAS
Shot Chart Detail,0021500680,159,2403,Nene,1610612764,Washington Wizards,2,9,0,Missed Shot,Driving Hook Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,25,-11,1,0,20160126,TOR,WAS
Shot Chart Detail,0021500680,200,2403,Nene,1610612764,Washington Wizards,2,6,9,Made Shot,Fadeaway Jump Shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,16,119,120,1,1,20160126,TOR,WAS
Shot Chart Detail,0021500680,205,2403,Nene,1610612764,Washington Wizards,2,5,39,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,24,7,1,0,20160126,TOR,WAS
Shot Chart Detail,0021500680,309,2403,Nene,1610612764,Washington Wizards,3,10,26,Missed Shot,Driving Reverse Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,9,21,1,0,20160126,TOR,WAS
Shot Chart Detail,0021500680,418,2403,Nene,1610612764,Washington Wizards,4,11,37,Missed Shot,Fadeaway Jump Shot,2PT Field Goal,Mid-Range,Center(C),8-16 ft.,15,-35,154,1,0,20160126,TOR,WAS
